CustomerID,Country,Annual_Income,Spending_Score,Purchase_Frequency
1085,Canada,95391,5,2
1086,Brazil,109924,76,15
1087,Japan,21458,63,15
1088,Brazil,50524,1,27
1089,Germany,21853,15,7
1090,Germany,55477,89,27
1091,Canada,47222,82,21
1092,India,33320,38,13
1093,France,109154,42,23
1094,Canada,67243,46,17
1095,China,60615,53,11
1096,UK,32352,26,27
1097,France,87833,61,10
1098,Kenya,108476,67,25
1099,South Africa,18203,54,1
1100,France,54267,22,14
1101,China,52941,26,5
1102,China,97809,83,30
1103,USA,40368,60,8
1104,Canada,92186,39,1
1105,China,45984,36,7
1106,Germany,56941,21,2
1107,Japan,87918,41,7
1108,UK,67683,48,7
1109,South Africa,15801,26,9
1110,Canada,62965,63,22
1111,Australia,100269,77,4
1112,Germany,24969,36,23
1113,Rwanda,50969,24,7
1114,Kenya,97269,90,20
1115,India,47449,21,18
1116,China,106679,18,13
1117,Australia,40705,15,11
1118,China,75303,79,9
1119,France,43363,6,14
1120,Germany,45720,43,8
1121,France,24972,31,21
1122,USA,48351,28,14
1123,France,51145,8,21
1124,USA,102948,29,17
1125,Kenya,104614,21,27
1126,USA,103116,81,25
1127,Australia,71235,88,27
1128,China,29855,58,14
1129,India,51169,60,26
1130,South Africa,61404,50,27
1131,France,34569,100,24
1132,Rwanda,69437,31,5
1133,South Africa,63506,47,10
1134,Germany,40738,34,6
1135,USA,21772,2,28
1136,China,105410,67,10
1137,UK,34731,94,11
1138,Canada,25131,72,26
1139,Australia,81324,52,24
1140,India,69097,7,6
1141,Brazil,96720,76,10
1142,Australia,111433,19,14
1143,Kenya,17889,90,20
1144,UK,24569,92,3
1145,Rwanda,102193,15,7
1146,Canada,90677,78,29
1147,UK,100192,48,2
1148,France,102154,14,7
1149,USA,92470,3,17
1150,India,103822,50,13
1151,Japan,22612,93,26
1152,USA,66644,54,21
1153,Japan,47069,6,9
1154,South Africa,96741,49,13
1155,Canada,42331,23,15
1156,China,70897,92,13
1157,Brazil,28934,78,17
1158,Germany,25095,78,8
1159,USA,106494,20,9
1160,India,117544,77,9
1161,Kenya,33706,91,8
1162,Kenya,58516,60,16
1163,UK,118602,99,20
1164,India,112008,45,30
1165,Canada,49629,61,30
1166,South Africa,61910,56,7
1167,Japan,103540,2,17
1168,UK,35431,45,7
1169,Kenya,71733,40,6
1170,Germany,55088,24,5
1171,Germany,59135,29,17
1172,USA,53015,67,8
1173,Canada,115038,68,26
1174,China,46385,66,1
1175,Kenya,85199,84,16
1176,Rwanda,53677,54,17
1177,Canada,27818,53,30
1178,South Africa,103222,79,3
1179,Japan,78001,49,13
1180,India,38977,32,8
1181,Kenya,64832,61,16
1182,Germany,55931,42,24
1183,India,98990,1,30
1184,India,93894,63,7
1185,India,87204,35,21
1186,Germany,60784,51,15
1187,South Africa,24921,71,24
1188,Australia,49959,45,2
1189,France,47328,77,24
1190,Japan,23859,65,28
1191,Rwanda,104506,14,27
1192,Australia,89408,93,2
1193,Japan,99766,3,10
1194,UK,41708,24,5
1195,Canada,33847,65,27
1196,Canada,70989,48,29
1197,Brazil,107641,10,4
1198,Canada,19922,13,15
1199,Germany,84928,100,13
1200,Rwanda,67335,73,17
1201,China,28541,14,21
1202,USA,34551,100,23
1203,Brazil,34381,10,1
1204,USA,70673,40,18
1205,Japan,116531,23,28
1206,USA,37948,99,15
1207,USA,107264,55,14
1208,Brazil,74072,63,9
1209,UK,82560,71,12
1210,India,97249,42,5
1211,Canada,17486,99,30
1212,Canada,81691,66,29
1213,Germany,25082,79,23
1214,Brazil,117781,73,2
1215,Germany,99105,47,23
1216,China,22086,81,23
1217,China,82853,52,7
1218,Germany,116925,18,21
1219,Brazil,85027,79,9
1220,Germany,30916,18,18
1221,Canada,30248,24,4
1222,Australia,83047,23,2
1223,France,39226,12,24
1224,Rwanda,40025,23,28
1225,USA,63380,21,27
1226,France,22848,64,1
1227,Brazil,29274,90,25
1228,South Africa,69545,72,12
1229,France,111494,94,13
1230,Rwanda,50233,34,14
1231,China,31304,2,5
1232,Japan,26294,69,27
1233,USA,41425,31,28
1234,Rwanda,83711,97,3
1235,India,108311,68,28
1236,South Africa,24425,70,27
1237,Brazil,106549,87,4
1238,USA,108464,19,17
1239,France,59990,72,19
1240,China,88746,13,11
1241,UK,83295,65,8
1242,Australia,31091,6,12
1243,India,15002,71,18
1244,South Africa,65411,27,18
1245,Australia,55958,79,9
1246,USA,110696,52,5
1247,China,35707,98,21
1248,China,30248,87,17
1249,Rwanda,86309,48,13
1250,France,93322,88,6
1251,Rwanda,66720,79,24
1252,Canada,30037,99,22
1253,France,82421,68,14
1254,Canada,96867,44,15
1255,Rwanda,55612,17,23
1256,Canada,103031,95,14
1257,India,28450,38,4
1258,Rwanda,24491,10,18
1259,France,89804,54,1
1260,Kenya,108293,91,12
1261,Rwanda,21791,6,22
1262,UK,43314,6,9
1263,South Africa,66883,52,10
1264,Germany,109119,15,21
1265,Germany,102086,68,28
1266,France,80629,57,18
1267,France,116291,56,17
1268,Australia,24967,7,19
1269,South Africa,96754,51,4
1270,South Africa,58220,58,16
1271,India,89163,64,7
1272,France,19947,26,9
1273,South Africa,54419,58,8
1274,Australia,71131,31,25
1275,Canada,103714,66,7
1276,China,43876,92,10
1277,China,103444,13,8
1278,Canada,116448,18,24
1279,Brazil,34971,94,17
1280,Australia,77539,75,12
1281,South Africa,113120,13,14
1282,Kenya,64228,24,12
1283,Australia,89495,57,25
1284,Rwanda,43261,29,2
1285,Canada,76260,56,12
1286,UK,119998,54,27
1287,Japan,96371,5,14
1288,USA,99793,35,7
1289,Canada,18346,19,29
1290,Kenya,111343,55,26
1291,South Africa,110954,77,26
1292,Kenya,71176,69,13
1293,Kenya,67300,44,21
1294,France,26340,78,4
1295,France,48012,38,1
1296,India,50393,62,17
1297,Canada,117153,22,3
1298,India,90133,73,30
1299,Canada,40557,40,17
1300,Australia,79204,26,8
1301,USA,88273,5,3
1302,Kenya,32276,93,27
1303,Australia,69639,54,10
1304,Japan,22310,86,2
1305,China,50167,49,22
1306,Germany,117944,3,4
1307,Rwanda,99880,92,29
1308,Canada,25391,38,29
1309,Japan,65621,14,14
1310,China,25892,47,11
1311,South Africa,91733,14,14
1312,Brazil,93586,75,13
1313,USA,51142,73,27
1314,India,60679,38,29
1315,India,56615,64,4
1316,Australia,62553,44,2
1317,France,94071,70,2
1318,China,56002,65,11
1319,Brazil,85658,25,22
1320,Japan,24852,16,5
1321,USA,20387,15,9
1322,China,112295,98,20
1323,Brazil,54994,81,21
1324,Germany,118412,3,17
1325,Canada,115414,67,12
1326,India,48725,37,28
1327,Japan,87682,81,18
1328,India,15560,55,3
1329,Japan,71565,38,5
1330,Australia,16312,63,28
1331,France,33205,1,21
1332,Japan,26595,71,20
1333,India,102566,90,14
1334,Australia,36329,19,16
1335,Japan,118678,52,26
1336,Germany,83187,30,19
1337,France,90542,55,9
1338,Japan,50645,14,17
1339,Australia,102502,13,22
1340,South Africa,108382,84,7
1341,China,102310,90,10
1342,UK,84619,27,4
1343,Brazil,48513,89,10
1344,UK,23749,9,3
1345,South Africa,45783,41,24
1346,UK,75645,48,9
1347,South Africa,97861,12,13
1348,USA,68175,10,1
1349,South Africa,99216,6,15
1350,South Africa,77709,34,15
1351,Kenya,32323,52,11
1352,South Africa,65762,41,28
1353,Germany,103220,83,10
1354,China,79222,6,25
1355,Canada,49493,2,7
1356,Japan,73328,15,1
1357,Brazil,27213,17,7
1358,France,112367,16,5
1359,China,61930,28,26
1360,India,42713,85,29
1361,Canada,87723,72,29
1362,USA,113336,10,23
1363,USA,47583,10,16
1364,Rwanda,94944,10,28
1365,South Africa,37369,73,25
1366,China,62928,28,8
1367,Australia,83950,24,22
1368,Kenya,34510,19,2
1369,UK,27120,97,8
1370,India,114847,68,28
1371,USA,113575,56,14
1372,Brazil,20295,67,4
1373,USA,35460,42,24
1374,France,29963,12,15
1375,Japan,92116,18,7
1376,USA,102822,23,20
1377,France,42328,84,8
1378,China,99629,6,27
1379,China,36605,53,11
1380,Kenya,59813,98,28
1381,Rwanda,61371,42,27
1382,Canada,62598,66,2
1383,USA,75776,30,9
1384,Brazil,87258,9,6
1385,USA,55969,91,23
1386,Rwanda,51912,42,26
1387,Brazil,53374,34,1
1388,Germany,87302,40,3
1389,South Africa,77784,88,30
1390,Canada,64882,17,10
1391,Germany,30928,29,5
1392,Rwanda,36274,100,12
1393,USA,49416,50,23
1394,Rwanda,101148,76,1
1395,Rwanda,75998,95,9
1396,Canada,115434,49,21
1397,Germany,44047,73,13
1398,UK,58356,61,28
1399,USA,52134,83,19
1400,Germany,82042,46,7
1401,UK,66310,46,26
1402,UK,95758,17,16
1403,China,27363,66,8
1404,Kenya,100149,5,26
1405,USA,59563,54,26
1406,UK,45628,16,19
1407,China,84672,81,7
1408,Germany,61246,91,23
1409,France,26161,7,4
1410,USA,115993,8,10
1411,Canada,104110,72,25
1412,Rwanda,107438,87,1
1413,Brazil,17810,96,17
1414,Brazil,74860,82,21
1415,Germany,92199,38,13
1416,Australia,86688,54,19
1417,Australia,80548,76,26
1418,Germany,77363,15,13
1419,UK,26162,92,9
1420,Kenya,102858,50,5
1421,USA,88535,56,23
1422,Brazil,22219,95,1
1423,Brazil,85864,9,2
1424,Kenya,18621,8,11
1425,UK,104792,19,28
1426,Brazil,59433,51,4
1427,Rwanda,91850,72,9
1428,Canada,81188,98,5
1429,USA,69951,57,5
1430,Japan,96718,68,25
1431,Brazil,51558,31,8
1432,Germany,30659,3,2
1433,Canada,49413,99,7
1434,Brazil,25435,83,17
1435,South Africa,68911,43,26
1436,Rwanda,43067,29,27
1437,Canada,102794,10,11
1438,China,108823,12,15
1439,Japan,84224,46,25
1440,India,88225,30,3
1441,Germany,16379,94,13
1442,Germany,117547,82,18
1443,USA,42624,88,20
1444,Kenya,106500,32,20
1445,Canada,103427,73,3
1446,UK,72745,47,2
1447,Germany,66805,88,5
1448,Canada,118915,63,20
1449,Canada,27516,26,5
1450,South Africa,94422,3,13
1451,France,100843,23,28
1452,France,39843,75,28
1453,India,20912,74,8
1454,China,36514,50,27
1455,India,102359,36,16
1456,Brazil,72032,13,18
1457,UK,43797,29,25
1458,Brazil,21449,38,26
1459,Australia,16725,77,16
1460,Brazil,96406,90,1
1461,USA,24304,84,8
1462,Brazil,88058,5,28
1463,India,28663,20,21
1464,Germany,85320,78,2
1465,Rwanda,90008,14,24
1466,Germany,109488,8,5
1467,France,90591,48,26
1468,Rwanda,110044,13,15
1469,Kenya,27676,24,14
1470,UK,40192,79,26
1471,UK,39722,65,29
1472,USA,22446,86,30
1473,India,19725,34,3
1474,France,100597,51,7
1475,South Africa,103207,3,4
1476,Australia,72632,90,11
1477,UK,81945,78,27
1478,Germany,88741,58,26
1479,Brazil,31365,72,12
1480,Brazil,80792,55,15
1481,Kenya,79857,80,6
1482,France,30704,42,26
1483,India,65575,21,24
1484,India,44902,10,1
1485,China,116294,57,18
1486,Japan,16195,25,14
1487,UK,68517,56,29
1488,India,49012,38,24
1489,Kenya,26415,86,7
1490,Germany,54534,61,10
1491,France,36686,47,9
1492,Australia,92198,54,2
1493,China,43743,46,8
1494,Kenya,47161,68,22
1495,Canada,76313,4,1
1496,USA,17402,94,20
1497,Australia,78190,66,30
1498,Canada,67551,93,2
1499,South Africa,28275,43,7
1500,Brazil,43182,62,25
1501,USA,29915,100,16
1502,UK,15909,85,22
1503,Germany,80908,85,4
1504,USA,37620,85,21
1505,Japan,49112,4,27
1506,Canada,89051,65,17
1507,UK,17431,62,29
1508,Rwanda,101590,90,4
1509,Japan,77175,2,29
1510,Brazil,47624,9,26
1511,Japan,91121,57,3
1512,China,76264,45,9
1513,China,46958,18,22
1514,South Africa,16695,48,15
1515,France,115211,42,20
1516,Australia,64932,41,3
1517,Australia,114323,75,12
1518,Rwanda,59225,89,15
1519,Rwanda,16403,90,29
1520,UK,98346,58,20
1521,Brazil,89391,100,8
1522,India,53636,42,12
1523,South Africa,25839,35,21
1524,China,80546,38,13
1525,UK,119634,67,15
1526,India,62829,41,11
1527,Australia,24230,99,17
1528,France,66977,50,21
1529,Japan,55232,86,24
1530,China,116307,72,27
1531,UK,109792,79,12
1532,USA,40651,45,20
1533,India,112919,71,30
1534,Japan,54963,19,18
1535,China,70872,17,29
1536,Australia,94198,65,16
1537,Kenya,28739,93,3
1538,Brazil,78294,77,30
1539,India,63356,56,27
1540,Australia,16789,93,9
1541,China,34420,41,30
1542,India,104297,42,7
1543,South Africa,52606,6,19
1544,Japan,53640,69,5
1545,China,59135,98,19
1546,South Africa,52067,75,10
1547,Canada,73420,73,20
1548,UK,32357,40,12
1549,Kenya,54851,41,8
1550,Rwanda,53262,9,30
1551,Japan,91853,8,3
1552,India,73643,44,19
1553,Brazil,36534,58,27
1554,Australia,106270,67,11
1555,Rwanda,116433,13,8
1556,USA,47872,19,26
1557,Australia,22689,98,13
1558,India,84103,96,26
1559,Kenya,101268,49,23
1560,Australia,101310,80,23
1561,UK,103731,100,10
1562,Kenya,52412,82,18
1563,China,62734,78,12
1564,South Africa,102793,30,7
1565,USA,84930,66,26
1566,Germany,116838,77,11
1567,India,37228,91,10
1568,France,92924,59,3
1569,Germany,26319,53,30
1570,Australia,21475,52,7
1571,Rwanda,112091,81,29
1572,India,98694,31,4
1573,South Africa,29728,15,29
1574,Canada,44545,20,8
1575,South Africa,111636,5,8
1576,France,96686,7,6
1577,USA,113750,18,13
1578,South Africa,113412,56,12
1579,Brazil,76756,75,3
1580,Canada,83775,96,6
1581,Germany,53699,91,22
1582,China,51821,90,19
1583,UK,45615,45,11
1584,Brazil,28746,28,4
1585,Canada,101457,50,15
1586,China,37745,2,2
1587,China,16245,84,15
1588,India,39853,68,17
1589,Canada,42632,77,2
1590,USA,27856,24,7
1591,Australia,71893,48,26
1592,France,85641,45,16
1593,France,116226,93,5
1594,Germany,83049,58,16
1595,Germany,73182,36,25
1596,France,17801,2,19
1597,South Africa,112881,18,2
1598,USA,94431,49,15
1599,South Africa,54749,8,4
1600,Rwanda,88757,58,2
1601,South Africa,70654,15,27
1602,UK,86574,17,23
1603,Japan,112567,23,10
1604,Australia,70381,66,22
1605,UK,73601,70,24
1606,India,30082,93,29
1607,Japan,29648,27,5
1608,Japan,15364,37,18
1609,Canada,49568,49,29
1610,USA,94646,64,4
1611,USA,86494,34,1
1612,Japan,89632,18,18
1613,Rwanda,22436,64,20
1614,South Africa,101713,74,6
1615,Canada,41754,44,20
1616,Australia,75194,17,20
1617,Japan,39544,59,14
1618,Brazil,75180,13,27
1619,Germany,78295,52,26
1620,Germany,27638,60,10
1621,UK,80715,42,18
1622,India,84409,91,9
1623,Kenya,98106,64,12
1624,Kenya,32157,66,10
1625,Germany,60565,34,24
1626,China,84996,95,24
1627,UK,80888,87,21
1628,Kenya,71095,71,19
1629,Germany,79947,64,6
1630,India,102122,33,14
1631,Kenya,85880,12,25
1632,South Africa,19507,76,8
1633,South Africa,118134,19,23
1634,USA,58988,9,14
1635,Rwanda,113421,74,11
1636,USA,31865,17,24
1637,Australia,117591,50,16
1638,Japan,42213,39,20
1639,Brazil,70954,41,6
1640,USA,72450,10,15
1641,Kenya,19477,12,15
1642,Canada,77222,79,14
1643,Germany,21533,95,21
1644,Canada,64395,15,12
1645,India,38396,28,2
1646,USA,27755,4,8
1647,Brazil,15865,36,19
1648,India,26173,65,14
1649,China,73905,98,5
1650,China,53097,47,24
1651,Canada,48371,81,27
1652,Japan,119060,39,9
1653,UK,26254,38,13
1654,Japan,19018,44,9
1655,Kenya,20192,51,14
1656,South Africa,17015,97,5
1657,Australia,83916,85,2
1658,Japan,43343,26,7
1659,Rwanda,84306,36,16
1660,Australia,20829,69,11
1661,Australia,49381,97,11
1662,Brazil,96081,1,23
1663,USA,33263,53,12
1664,Brazil,118676,6,13
1665,Australia,68260,37,8
1666,India,58306,2,24
1667,China,106211,69,16
1668,Australia,73418,90,21
1669,Brazil,105898,41,1
1670,India,15148,51,13
1671,Brazil,16754,47,11
1672,Japan,41745,13,29
1673,Germany,87914,76,4
1674,Canada,70833,69,4
1675,UK,35140,66,15
1676,South Africa,89907,59,27
1677,Brazil,75653,68,3
1678,Rwanda,107535,59,24
1679,UK,76521,91,19
1680,France,93315,10,29
1681,Brazil,46075,13,21
1682,Germany,45697,2,2
1683,UK,69544,90,6
1684,South Africa,24795,15,22
1685,Australia,79555,46,24
1686,Brazil,67204,57,8
1687,USA,118996,10,17
1688,Canada,84754,22,5
1689,Germany,79860,89,2
1690,Kenya,118107,79,26
1691,Kenya,66529,77,12
1692,Rwanda,26672,8,5
1693,UK,69238,21,10
1694,Germany,111578,85,28
1695,India,50950,22,9
1696,South Africa,26009,97,20
1697,Canada,62096,45,8
1698,Australia,34544,91,1
1699,Brazil,70728,40,24
1700,Brazil,44381,22,6
1701,Kenya,40287,30,24
1702,Brazil,79610,62,22
1703,Canada,83122,73,11
1704,USA,83184,45,3
1705,France,55081,35,28
1706,Rwanda,98637,82,15
1707,China,60312,42,11
1708,Japan,102228,5,24
1709,Rwanda,87943,27,5
1710,UK,97790,70,28
1711,USA,95770,62,26
1712,Rwanda,67726,32,16
1713,Australia,37211,8,21
1714,Kenya,44480,85,28
1715,UK,62780,18,7
1716,Brazil,72138,78,6
1717,Germany,105382,15,9
1718,Australia,57503,26,7
1719,UK,72893,53,3
1720,South Africa,61193,44,11
1721,Brazil,76358,32,27
1722,Rwanda,95857,28,12
1723,Rwanda,93182,39,21
1724,UK,37117,32,25
1725,Germany,74056,77,11
1726,South Africa,73706,79,29
1727,Brazil,85429,18,26
1728,France,24476,70,30
1729,Rwanda,97806,11,2
1730,USA,70006,32,1
1731,Rwanda,102238,20,27
1732,India,84918,97,24
1733,Kenya,78155,40,24
1734,Japan,82321,8,2
1735,Canada,60798,35,14
1736,Kenya,92271,69,13
1737,Japan,45177,99,24
1738,Australia,111248,78,5
1739,Japan,97215,21,2
1740,Brazil,58013,24,23
1741,France,115901,17,23
1742,India,97600,18,19
1743,USA,111099,98,30
1744,USA,68450,12,17
1745,Germany,113628,16,11
1746,Rwanda,62928,4,16
1747,Canada,107403,89,20
1748,UK,60382,34,18
1749,France,114290,92,20
1750,UK,100038,46,8
1751,India,15760,75,2
1752,Japan,39142,77,17
1753,USA,32290,31,11
1754,India,86035,25,14
1755,Japan,15364,74,16
1756,USA,71921,24,15
1757,Japan,34797,65,15
1758,Canada,47535,25,3
1759,France,61300,28,26
1760,Kenya,62176,36,7
1761,South Africa,31105,82,29
1762,Australia,22939,6,12
1763,India,94472,66,22
1764,Rwanda,57029,67,22
1765,India,30863,72,23
1766,South Africa,93097,95,24
1767,Kenya,25447,48,3
1768,China,111160,83,19
1769,Brazil,61940,70,10
1770,Canada,92947,78,29
1771,Canada,100001,67,8
1772,South Africa,118752,48,16
1773,Rwanda,34642,65,16
1774,UK,111798,44,12
1775,Japan,110899,94,29
1776,Brazil,82643,63,30
1777,France,22928,46,29
1778,France,63002,19,23
1779,South Africa,99853,64,26
1780,Canada,40017,83,5
1781,France,94064,73,20
1782,Rwanda,28313,71,6
1783,China,16559,50,25
1784,India,65893,63,6
1785,Germany,30167,41,8
1786,Rwanda,95879,7,17
1787,Australia,53598,9,12
1788,South Africa,22523,4,30
1789,UK,64777,89,22
1790,Japan,43439,49,30
1791,Australia,96060,76,14
1792,Japan,28285,6,2
1793,USA,25973,82,19
1794,Australia,37694,21,6
1795,Germany,50774,15,18
1796,Canada,19302,67,4
1797,China,37391,66,22
1798,India,19611,56,5
1799,India,24372,68,6
1800,China,39312,32,15
1801,Brazil,29080,66,6
1802,USA,95618,29,8
1803,Japan,111213,66,9
1804,Germany,35874,34,21
1805,France,77537,27,22
1806,Australia,88914,60,6
1807,USA,16597,39,22
1808,Rwanda,26600,44,2
1809,South Africa,18747,82,16
1810,Australia,94415,36,20
1811,Germany,93553,19,1
1812,UK,39815,91,30
1813,UK,99500,45,28
1814,USA,109348,84,16
1815,Canada,39714,21,1
1816,Germany,33890,23,1
1817,Germany,76509,94,7
1818,China,76824,89,16
1819,Rwanda,19725,95,17
1820,Canada,58205,27,16
1821,Rwanda,35684,98,16
1822,Japan,106861,72,6
1823,Japan,72911,19,18
1824,France,113078,41,22
1825,India,28092,26,22
1826,UK,110918,28,28
1827,South Africa,54770,64,27
1828,Japan,40457,68,3
1829,Canada,86667,95,8
1830,Germany,105751,80,27
1831,South Africa,77894,51,4
1832,Kenya,76305,74,29
1833,Rwanda,27612,48,23
1834,Japan,117841,10,4
1835,Germany,93627,73,17
1836,Japan,115639,39,22
1837,UK,52089,100,5
1838,Kenya,110295,100,25
1839,Australia,67137,19,14
1840,Japan,15559,64,30
1841,Canada,81249,19,15
1842,Japan,52361,76,25
1843,India,95720,62,12
1844,South Africa,30261,13,27
1845,South Africa,35372,25,13
1846,UK,70355,100,24
1847,Canada,112676,89,23
1848,Kenya,113560,92,30
1849,China,72920,42,18
1850,Canada,47544,39,14
1851,South Africa,15037,30,24
1852,India,58032,5,19
1853,Australia,93233,81,22
1854,UK,56420,18,26
1855,China,112243,21,7
1856,India,106552,86,28
1857,Kenya,49600,50,6
1858,Rwanda,63285,6,5
1859,Kenya,77008,50,4
1860,India,104520,80,18
1861,Rwanda,20167,66,25
1862,USA,15432,1,14
1863,UK,84687,57,16
1864,Canada,86947,30,23
1865,Rwanda,111324,58,23
1866,Rwanda,65903,52,20
1867,Germany,107159,37,14
1868,Australia,69149,48,5
1869,Germany,102640,87,22
1870,Canada,71768,1,28
1871,Canada,75184,19,11
1872,UK,80792,46,12
1873,Canada,48439,67,18
1874,South Africa,48257,2,4
1875,Rwanda,59674,56,13
1876,Rwanda,66248,17,20
1877,USA,98602,92,28
1878,China,60371,82,13
1879,Canada,113282,97,4
1880,Germany,82996,79,23
1881,Canada,52297,22,29
1882,Kenya,69273,27,23
1883,USA,76256,55,7
1884,South Africa,49743,32,23
1885,South Africa,83752,60,2
1886,Japan,94803,83,21
1887,Rwanda,90117,28,26
1888,South Africa,85051,28,18
1889,Rwanda,37076,74,21
1890,Japan,90312,84,28
1891,India,102483,25,6
1892,Australia,17963,85,16
1893,France,87322,78,3
1894,South Africa,28866,86,22
1895,China,119504,26,15
1896,Kenya,47305,75,21
1897,Brazil,77403,71,20
1898,India,97896,17,10
1899,South Africa,47813,82,9
1900,Rwanda,81729,7,11
1901,Australia,75686,56,14
1902,Japan,19512,64,24
1903,Germany,37666,20,12
1904,Brazil,31630,38,7
1905,Australia,89519,75,11
1906,Australia,15636,58,17
1907,South Africa,18775,16,25
1908,India,82957,51,9
1909,Brazil,79591,27,22
1910,UK,93561,51,23
1911,France,89816,75,13
1912,UK,117487,16,16
1913,Rwanda,26351,87,3
1914,Rwanda,118627,60,5
1915,Kenya,70184,76,23
1916,Brazil,110707,40,17
1917,UK,84180,67,28
1918,Rwanda,96678,2,1
1919,South Africa,88309,48,21
1920,USA,109002,52,9
1921,Japan,25778,24,23
1922,USA,27501,93,17
1923,Canada,17108,98,29
1924,UK,109905,84,13
1925,Kenya,51382,82,15
1926,Canada,106354,78,28
1927,Rwanda,90787,82,21
1928,Germany,38341,2,8
1929,China,92214,65,8
1930,Germany,29367,20,28
1931,Brazil,110208,34,2
1932,Australia,84868,41,23
1933,Japan,27002,41,10
1934,UK,100820,75,5
1935,Kenya,74949,91,16
1936,Kenya,30700,23,25
1937,India,94305,38,19
1938,Rwanda,77543,44,1
1939,China,44318,67,13
1940,France,104859,62,4
1941,France,42610,12,7
1942,France,87499,30,1
1943,UK,88374,95,2
1944,France,80226,87,16
